,ID,Component_Type,Manufacturer,Installation_Date,Traffic_Load,CPU_Usage,Memory_Usage,Temperature,Failure_Type,Failure_Timestamp,Failure_Duration_Hours,Maintenance_Activity,Maintenance_Date,Maintenance_Cost
4805,N4806,switch,Juniper,2014-07-19,73.24722904166164,6.396607266971699,94.83944627646088,17.685358005366307,configuration,2022-02-02,3,upgrade,2022-12-01,131.14730898038948
4806,N4807,switch,Cisco,2017-11-05,51.356523285540334,56.5317807551676,83.48393562041923,33.02115543185211,hardware,2022-01-19,5,upgrade,2022-02-14,654.0868127329087
4807,N4808,load balancer,HP,2014-02-17,70.56567981167377,33.538924178352005,28.97383216859103,18.251787831939353,software,2023-08-09,8,upgrade,2022-12-14,610.5216933997672
4808,N4809,router,HP,2014-03-16,38.101225218709146,57.89384656178669,70.47646570073056,31.270972046063804,hardware,2022-11-15,3,repair,2022-01-11,555.5284444902376
4809,N4810,switch,HP,2017-12-13,83.39510722268034,43.587282664058904,61.11637880332408,36.81282921828852,configuration,2022-03-30,9,upgrade,2022-12-08,515.1060286403508
4810,N4811,switch,Juniper,2015-01-02,46.85178125032675,45.503848064774786,55.650811859831116,18.88567011126571,hardware,2022-08-27,5,upgrade,2023-09-23,290.8750229880725
4811,N4812,load balancer,Cisco,2015-01-08,87.13003807737758,15.916991852266072,32.86199244835392,41.93491875784649,hardware,2023-12-09,4,repair,2023-06-18,270.4086076615905
4812,N4813,firewall,Cisco,2016-03-03,84.89694677309463,29.917244601074778,70.88173610099709,7.0172357114140045,configuration,2022-05-27,17,repair,2023-07-07,732.7744035324346
4813,N4814,load balancer,Juniper,2016-04-06,42.81913596706271,30.822247413916315,52.70014139277175,39.683050453828905,software,2022-08-31,14,repair,2022-02-07,860.0441027830285
4814,N4815,router,HP,2016-10-31,76.47366900004266,64.77491601713503,32.76804067566436,27.16043792861068,hardware,2022-10-23,19,upgrade,2022-02-03,578.106092742179
4815,N4816,firewall,HP,2012-01-13,39.39925839504836,57.646695571973915,36.72102414362034,38.854217609083705,configuration,2023-10-09,20,repair,2022-02-01,232.4417806889634
4816,N4817,load balancer,Dell,2017-04-10,60.90649978812167,26.38738832798425,89.70827194345799,16.81598111707505,configuration,2022-11-07,15,upgrade,2022-03-17,241.18593107161007
4817,N4818,load balancer,Cisco,2016-05-21,52.97561785469668,78.56772063819184,59.44470428160328,1.8074840617504861,software,2022-09-11,20,repair,2022-02-04,722.8931412867911
4818,N4819,router,Cisco,2013-08-11,45.94238949530322,6.747550202694674,98.2313065708646,25.93433556473837,hardware,2023-11-21,14,repair,2022-07-07,953.9228957257667
4819,N4820,load balancer,Juniper,2013-07-24,39.23831888750424,43.80955004988852,71.13444566936509,6.4274202110110314,hardware,2022-08-29,12,repair,2022-01-20,778.0341408069131
4820,N4821,switch,Juniper,2012-09-17,5.350969801954375,90.76570211156752,95.9852682660642,8.850403448910338,hardware,2022-07-13,17,inspection,2022-07-27,475.9576543934569
4821,N4822,load balancer,Juniper,2016-03-24,76.5568676177431,0.7482548570270531,14.000045797097261,33.76981806049394,hardware,2023-09-29,22,inspection,2022-08-19,197.89502580115317
4822,N4823,switch,Juniper,2016-08-07,82.46635978431695,41.97284726309495,42.58510508197604,41.35063360521759,software,2022-08-30,14,repair,2022-04-28,101.19624312474248
4823,N4824,load balancer,Cisco,2016-06-18,44.87617890107467,2.6954555526919832,77.29312881001003,9.705002759166504,software,2023-08-21,10,inspection,2022-03-06,349.628830550305
4824,N4825,load balancer,Dell,2012-07-30,51.39160774739023,46.14106067929351,82.22795561066862,10.187511886984385,hardware,2022-06-17,2,inspection,2023-11-10,948.9490497759826
4825,N4826,router,Dell,2016-03-05,5.631231276543891,13.750897160313668,95.75387410833565,1.7459460209483968,configuration,2023-09-12,8,inspection,2023-07-13,812.8087085051592
4826,N4827,router,HP,2017-04-23,78.56253804425127,10.82544201833473,67.22165562709766,23.318265004823573,software,2022-03-31,10,repair,2023-12-06,928.793089452894
4827,N4828,load balancer,Cisco,2014-09-26,49.086293084259204,44.267737468856595,32.2647571221928,43.26889039981603,hardware,2023-12-20,2,repair,2023-10-16,343.2579479301626
4828,N4829,router,Dell,2014-02-20,45.83318781563692,51.148375634354835,22.17096038818417,4.084154693142383,configuration,2022-05-15,6,upgrade,2023-10-08,205.05208871716786
4829,N4830,firewall,Cisco,2013-10-09,54.39721495180857,69.03837077207268,18.379963686565183,9.091462434427038,hardware,2022-07-26,22,inspection,2023-07-18,241.29034818809032
4830,N4831,router,Dell,2017-06-01,12.332992322952997,15.38291123713671,87.16513825744626,36.969814080127456,configuration,2022-10-06,4,repair,2023-12-01,800.6013174806432
4831,N4832,switch,Juniper,2017-07-16,76.21790544753867,73.36207453085345,10.810592319140444,43.71117796865448,software,2023-07-23,14,inspection,2023-10-14,465.4435236949861
4832,N4833,switch,Cisco,2010-04-08,59.68468916210785,4.403058072969301,49.86990768574159,33.819245475554844,software,2023-04-30,7,repair,2023-10-25,291.4700484065736
4833,N4834,router,HP,2013-06-17,89.51056903029892,61.6672543643275,77.37973794426676,44.688136197677686,hardware,2022-12-16,17,inspection,2022-09-02,565.9372102019582
4834,N4835,router,Dell,2013-03-16,34.13079948733289,79.90690058546295,11.764010169418848,31.980789466579747,configuration,2023-03-31,16,inspection,2023-01-25,293.96614164474965
4835,N4836,switch,Dell,2014-01-14,51.81490727338907,92.28224332250228,95.83652305086274,25.788284701182306,software,2022-04-26,15,upgrade,2022-12-06,711.6148362188256
4836,N4837,firewall,Dell,2016-03-11,71.38318967901137,30.67385007726352,58.8336839844569,49.040819779829775,hardware,2022-09-23,11,inspection,2023-10-24,921.3056973452767
4837,N4838,firewall,Dell,2012-02-09,2.347698843281487,77.07258394331956,40.81324830238133,4.49209336509932,software,2022-07-07,12,repair,2022-06-14,525.7642710402716
4838,N4839,router,Cisco,2016-07-07,54.33389582118963,68.7423160247247,93.75191216468409,38.620930170825,software,2023-05-04,13,inspection,2023-11-27,972.3368791801441
4839,N4840,firewall,Dell,2018-02-13,49.120281279514465,77.42507748418427,31.96662366959805,36.821885484971574,software,2023-08-30,3,inspection,2022-03-09,287.88167546839384
4840,N4841,firewall,Juniper,2016-07-05,79.8943637097323,25.76387248299714,92.18262393833562,16.087212246823903,hardware,2022-06-11,1,inspection,2023-03-13,215.21127898414696
4841,N4842,switch,Cisco,2011-06-12,12.570722004151335,64.57800634884443,87.39528489951533,32.01647602233582,software,2023-04-09,9,repair,2022-09-11,996.8781967219837
4842,N4843,router,Juniper,2016-06-20,18.502628035681322,65.67152788803767,60.696507631119715,22.900785748548696,hardware,2023-10-09,3,upgrade,2023-02-01,821.6356515288982
4843,N4844,load balancer,Dell,2012-11-14,56.828132718670524,42.52673650310454,40.66592496228333,42.03445243711385,software,2022-08-09,1,repair,2022-09-03,175.52917850190704
4844,N4845,switch,Juniper,2013-02-01,39.11892872209924,47.61940039368797,69.72442930361575,43.4700337553222,software,2022-08-18,13,inspection,2023-05-08,913.3226172072307
4845,N4846,switch,HP,2012-08-29,43.495062665519626,57.77494835545224,47.0600414999115,9.44324875175101,software,2023-05-10,10,upgrade,2023-08-05,195.77936756208584
4846,N4847,switch,HP,2010-06-11,3.8824991738689807,96.91573864282901,46.82166622950283,19.275145943569505,configuration,2023-06-23,17,upgrade,2022-08-01,397.5419488138415
4847,N4848,load balancer,Dell,2012-01-04,33.64596604029061,49.37202528961894,65.389920059986,22.40184582880908,hardware,2023-05-30,21,inspection,2022-01-30,173.95324747861247
4848,N4849,firewall,Cisco,2016-08-26,5.054720199908413,88.33281505411858,76.74246569773372,35.895429158510595,hardware,2022-07-12,16,upgrade,2022-08-15,143.08888402368876
4849,N4850,load balancer,Cisco,2016-06-10,56.82830268666266,50.145648960507295,5.8338373072367,31.814920925656804,configuration,2022-08-23,7,upgrade,2022-05-24,993.8312387790135
4850,N4851,switch,Juniper,2016-03-28,2.3713422300140063,82.408684107863,76.388972536149,14.482110930579989,software,2023-04-20,13,upgrade,2023-08-11,227.69655938986406
4851,N4852,router,Cisco,2010-03-03,82.54922258234775,7.892819436293652,8.504286448302146,45.041537421999564,configuration,2022-03-21,7,inspection,2023-07-26,905.8760589980831
4852,N4853,switch,Dell,2013-04-19,33.2781606601781,98.78836608095479,50.91733464148044,0.37765269988071504,software,2022-10-15,18,upgrade,2022-04-26,560.5084289383706
4853,N4854,router,Dell,2016-12-17,56.89511809778621,14.020192860762837,94.52124437757993,7.45797020282335,hardware,2023-08-22,10,repair,2023-12-02,500.56846890353313
4854,N4855,switch,Juniper,2010-01-24,94.64430626971017,76.50173947119082,1.5702377631403808,39.187775832798636,hardware,2023-12-15,17,repair,2023-04-05,106.09754488794344
4855,N4856,firewall,Cisco,2011-08-27,53.3461522478614,96.5458757491882,46.49855159655579,14.49859037380145,configuration,2023-10-20,23,inspection,2023-04-04,983.4416836706564
4856,N4857,load balancer,Cisco,2016-03-21,94.49580271087848,71.95149264170001,8.164326055036074,17.270936321986714,hardware,2022-12-06,19,inspection,2023-06-18,323.8207894222028
4857,N4858,load balancer,Juniper,2015-07-12,5.754884371709245,38.69616059858202,31.406556820416153,4.225145934089242,software,2022-03-20,14,upgrade,2023-08-04,626.50223072601
4858,N4859,firewall,Cisco,2017-07-11,74.52648448129388,18.421642290242623,99.69365681658117,43.806350354476734,configuration,2023-06-09,14,repair,2023-04-27,118.87053061537625
4859,N4860,firewall,Juniper,2011-06-25,74.8725756819167,90.90776713022841,30.664779800353536,8.228833325877538,software,2023-07-28,12,upgrade,2023-11-19,133.0522030186365
4860,N4861,switch,Dell,2011-04-12,56.72900600879473,65.20278697451441,84.75526790741421,0.7540678024959557,configuration,2022-12-29,13,inspection,2022-07-09,830.4033448409407
4861,N4862,load balancer,HP,2015-11-21,76.21126727367557,40.72557443831008,51.03767421426699,35.30363587399363,hardware,2023-06-02,10,repair,2022-07-15,945.7501910436442
4862,N4863,switch,HP,2016-06-07,17.145334727696437,60.56709674148598,28.975618810063807,22.818380122388437,software,2022-03-28,20,inspection,2022-06-05,181.66065987264253
4863,N4864,firewall,HP,2017-03-31,0.9648668781219172,33.4641251429074,2.3631275566719623,33.29459977583359,software,2023-06-12,12,repair,2023-10-11,988.5658338081279
4864,N4865,load balancer,Cisco,2013-03-09,62.40116295458776,88.3182003062979,71.73832640553148,34.19247019244498,configuration,2022-12-10,5,repair,2023-04-14,317.0937304448187
4865,N4866,router,Cisco,2010-09-11,78.55425924537384,63.50695232459429,68.99563667215848,33.63509729758846,configuration,2023-07-20,2,upgrade,2023-10-03,761.4160530945563
4866,N4867,load balancer,HP,2017-06-11,97.6922564287591,62.75055624437904,76.53411524040854,29.617519688718524,hardware,2022-10-06,21,inspection,2023-11-06,354.3890495883599
4867,N4868,firewall,HP,2013-11-08,80.21329537657378,91.22603004378172,39.15650440543528,44.55665467213091,configuration,2023-05-07,10,repair,2022-10-20,548.1536271327375
4868,N4869,load balancer,Cisco,2017-06-21,92.00383890178303,88.3822601059486,95.66889919864835,10.936700452641974,configuration,2023-02-25,17,repair,2022-10-22,998.2991339802045
4869,N4870,firewall,Juniper,2017-02-06,81.92505866072746,57.43202082762083,87.02770149443029,5.245094015342378,software,2022-01-22,16,inspection,2023-05-20,767.8004151091219
4870,N4871,router,Cisco,2012-07-02,19.815025244423946,16.377421264736125,19.109242245147627,6.880305615020255,software,2022-10-11,4,upgrade,2023-04-29,263.7981156062897
4871,N4872,firewall,Juniper,2014-07-16,22.57935870268124,25.663158283688993,71.36669228317461,46.389221894452746,software,2022-06-19,5,upgrade,2023-08-20,169.33425170785944
4872,N4873,load balancer,Dell,2017-02-07,66.43985905791837,57.40400985361374,11.41149066004068,4.666275407935344,software,2022-08-06,23,upgrade,2023-03-06,229.0301929881985
4873,N4874,load balancer,Cisco,2014-07-11,6.651459503096769,13.865697876434414,46.77741910108399,11.839128098489471,configuration,2022-01-23,22,upgrade,2023-01-12,715.6959751756466
4874,N4875,load balancer,HP,2014-12-10,21.426920510060732,0.04789504170039649,65.00929108588178,20.59699181058804,hardware,2023-06-19,8,inspection,2022-09-29,831.4610660912296
4875,N4876,load balancer,Cisco,2013-09-08,56.118579844977354,54.8232623590952,41.165350039663295,1.7464464860965812,software,2023-04-10,15,repair,2022-01-24,172.9011566221816
4876,N4877,load balancer,Juniper,2012-06-09,14.247974060779855,16.88280685323107,42.05012001052864,14.253731531420454,configuration,2023-06-29,21,inspection,2023-06-16,429.597068514445
4877,N4878,switch,HP,2014-02-23,43.813430475871776,71.47121037689523,66.03361086804205,23.498296368305972,configuration,2023-08-12,1,upgrade,2023-02-16,182.8850236073941
4878,N4879,load balancer,HP,2010-05-31,36.44112718598762,52.613461549037424,90.71322160014768,24.045422585996825,configuration,2022-09-08,14,repair,2023-04-17,179.93775382113031
4879,N4880,firewall,HP,2018-01-07,46.28474468932663,83.82973162993783,27.737632388435706,31.665670708183775,software,2023-02-16,2,inspection,2022-07-17,336.01270728904603
4880,N4881,firewall,Juniper,2014-11-27,74.65601333311989,32.93737136379615,96.94449557242059,0.5337445791125939,configuration,2023-12-19,22,inspection,2022-07-10,172.44536754344125
4881,N4882,switch,Cisco,2016-01-25,14.732743288655048,35.73665870114917,27.812920793665995,7.405688664590693,software,2023-06-21,18,repair,2022-10-01,812.715814371876
4882,N4883,router,Cisco,2014-08-14,20.459213773192275,28.239024349964616,28.700130342250517,18.41482898234046,software,2023-11-17,16,upgrade,2023-04-29,358.45146518183867
4883,N4884,switch,Juniper,2013-05-30,9.987498725512845,76.16208386166132,50.9124295511467,36.70968254027874,software,2022-12-23,1,repair,2022-12-01,994.8017053863941
4884,N4885,switch,HP,2011-10-24,96.28954455111315,94.38193998391475,26.246307163066085,41.680734154895575,configuration,2023-10-18,16,upgrade,2022-06-24,370.0982108949277
4885,N4886,load balancer,Juniper,2010-09-08,27.004091770825745,60.993074863229204,48.28804446039145,17.149155810537565,hardware,2022-07-21,3,upgrade,2023-05-31,783.8699153630469
4886,N4887,firewall,Cisco,2010-11-28,66.20061304700303,63.37968817359537,28.98907845589005,19.510814563685248,software,2023-10-27,21,upgrade,2022-09-25,658.3673516931087
4887,N4888,firewall,Juniper,2016-02-04,25.410688978442188,67.72063340746169,32.33107399757835,0.11705827277594949,hardware,2023-01-04,5,repair,2023-12-14,181.8255864531716
4888,N4889,firewall,Dell,2016-08-11,8.20469267692726,20.011815439741,70.78906156439957,14.686771620339256,software,2023-02-25,15,upgrade,2023-02-15,772.9140836441023
4889,N4890,switch,Juniper,2013-08-06,91.44923566996309,0.420378726934445,46.03103214433286,34.75528552793941,software,2023-08-20,13,upgrade,2023-10-25,739.4109603319041
4890,N4891,router,Cisco,2012-11-13,39.751222738706424,76.24531846276493,26.759604742590792,17.73381450542772,software,2023-02-01,15,inspection,2023-03-29,810.2877010309288
4891,N4892,load balancer,HP,2014-11-09,75.6729646941804,60.66601431166816,47.54885562461097,21.966510448085636,software,2022-09-26,7,inspection,2022-05-30,448.9141021258743
4892,N4893,load balancer,Cisco,2014-09-16,85.49934034034266,64.10197295632392,88.4287017459158,39.66912688249703,hardware,2022-03-13,16,inspection,2022-12-23,126.75627037255057
4893,N4894,load balancer,Juniper,2016-04-02,40.240247086319314,3.9339988388428115,0.9816705526972336,48.329488073432856,hardware,2023-10-16,10,upgrade,2023-01-26,880.5053920101473
4894,N4895,router,Cisco,2011-08-07,45.870362682289326,15.125336275319922,97.67870612246192,37.21085823674502,configuration,2022-10-09,1,inspection,2023-03-15,472.73804801384784
4895,N4896,firewall,HP,2016-09-15,11.554743123999856,56.31840493328847,93.44012017795318,12.170728566120076,configuration,2023-09-13,16,inspection,2023-09-04,203.19977784275054
4896,N4897,firewall,Dell,2016-11-05,22.72293782490801,17.421777433928952,50.11942606637473,18.13385292947402,software,2023-11-08,11,repair,2022-06-02,109.29325967218638
4897,N4898,firewall,Cisco,2017-01-14,41.55886840884146,99.09891680339004,12.080314469510656,8.746774005170588,software,2023-04-25,9,inspection,2023-08-23,759.2763668828294
4898,N4899,firewall,HP,2016-07-07,97.09779232029241,39.55914117145626,68.49239750046918,42.08715649409376,software,2023-03-22,1,inspection,2022-02-24,277.4962058228275
4899,N4900,switch,Cisco,2016-02-01,23.43495632526248,40.18690781497113,44.84818854508548,3.9234702491162343,hardware,2022-06-16,10,inspection,2022-10-29,144.02771533181283
4900,N4901,load balancer,Juniper,2016-04-02,28.65584122942354,5.1053129567658395,2.4043244734955227,15.830401801472988,hardware,2022-02-04,6,inspection,2022-02-02,817.4983581069573
4901,N4902,firewall,Juniper,2011-05-31,18.693394321061017,52.29551356015452,47.55332837146772,19.34391680902853,configuration,2023-09-16,12,repair,2023-07-30,910.4806127360567
4902,N4903,switch,Cisco,2011-12-17,28.916943674907213,54.90512497293395,27.541344935022906,3.4007841034554898,software,2022-01-04,15,repair,2022-05-10,515.8092841583418
4903,N4904,switch,Cisco,2011-05-26,77.71381837014384,51.87143749802975,1.835857042853617,33.7505855922161,hardware,2023-04-23,5,upgrade,2022-06-26,310.5429676618255
4904,N4905,firewall,Juniper,2012-02-18,9.533081140122501,95.92964818171816,53.585288144609244,32.666295025580226,software,2022-08-06,5,inspection,2022-05-13,426.6653746454322
4905,N4906,switch,Juniper,2010-03-24,55.37038629858173,47.6643517266941,82.54615256660783,11.028612443439117,software,2023-07-27,7,repair,2023-05-24,922.4765335895808
4906,N4907,router,Cisco,2014-01-05,36.05670896959284,11.060882117639814,48.634967811298225,4.729927519457394,configuration,2023-02-04,20,upgrade,2022-09-21,559.692637959834
4907,N4908,switch,Cisco,2010-06-01,72.19839774834102,70.72853048406938,10.074356094006887,42.977382881901654,configuration,2023-01-28,5,upgrade,2022-06-26,895.8527463422246
4908,N4909,load balancer,HP,2010-03-13,33.978716034234054,74.71193011464898,48.108637845437805,34.87856483929997,configuration,2023-12-01,10,upgrade,2022-11-27,982.7329156287703
4909,N4910,firewall,Dell,2011-05-30,68.18634398911666,66.9494884873901,40.98474991831462,20.211737632147358,hardware,2022-05-19,11,inspection,2022-09-08,223.70893471325837
4910,N4911,router,Cisco,2010-04-26,88.0851182483512,66.92870526575281,24.2781276841443,4.710871464641481,configuration,2023-04-28,14,repair,2022-12-26,891.8694911358107
4911,N4912,router,Juniper,2017-09-27,12.66626525405573,22.595558774087543,40.82850974460355,45.303420135431125,hardware,2022-01-12,12,repair,2023-11-13,250.46674285693248
4912,N4913,load balancer,HP,2017-06-16,28.947694540138492,39.408166573667444,21.752475285836926,45.52757802218343,configuration,2022-07-01,3,inspection,2022-04-13,499.2233511298223
4913,N4914,switch,Juniper,2015-08-11,81.366759202749,83.91182375703269,91.2388317830685,35.24084539718072,configuration,2022-06-16,5,repair,2023-04-11,329.5837490891851
4914,N4915,load balancer,Cisco,2014-12-09,70.71012009029457,69.2957256783336,95.94631558154924,26.822751589790606,hardware,2023-12-27,19,upgrade,2022-07-02,219.39736360719047
4915,N4916,load balancer,Cisco,2016-06-04,61.464730999907616,22.718730233814522,3.6732760770002537,39.55728576683422,hardware,2022-06-04,19,inspection,2022-01-27,262.3227338049629
4916,N4917,switch,HP,2016-08-11,97.91681361625889,56.07369464760224,32.939595886146556,36.98701000745488,hardware,2022-04-05,19,inspection,2022-10-28,732.8063568623419
4917,N4918,switch,Cisco,2011-02-10,5.509227572548802,71.98342643721365,30.703723717224985,9.150739049092321,software,2022-12-17,13,repair,2023-03-25,374.5302272918308
4918,N4919,firewall,Cisco,2016-03-04,45.91030933151509,55.673718694566745,85.02558448529689,9.782667790606824,hardware,2022-06-11,22,inspection,2022-10-17,959.5315150674022
4919,N4920,firewall,Cisco,2011-12-22,31.227395304907702,6.849051742336654,58.02218077744376,48.9851788193585,hardware,2023-02-15,7,repair,2022-05-27,845.5720048217503
4920,N4921,switch,Cisco,2012-01-02,12.220928928392993,79.59945608990742,30.72733503406383,38.793572789818285,configuration,2023-06-28,19,repair,2022-10-25,535.1091143330427
4921,N4922,switch,HP,2011-02-03,29.41279048059756,37.3338631929381,25.794387470140833,1.184149984302374,hardware,2023-08-08,17,inspection,2022-08-29,498.0384459545491
4922,N4923,router,HP,2014-03-21,94.48347341845374,82.34632596957996,41.710407450495865,27.548605067800292,configuration,2022-08-23,21,upgrade,2022-01-14,882.853002603505
4923,N4924,load balancer,Cisco,2016-02-08,28.071992136112666,54.0839618076985,94.01992790858158,32.85970948562233,configuration,2022-12-29,8,inspection,2022-04-26,754.831159900127
4924,N4925,router,Juniper,2014-01-10,35.442334198949254,70.63184471874749,90.99214829876622,23.676791670562174,hardware,2022-03-17,19,inspection,2022-05-22,587.3620181547114
4925,N4926,firewall,Dell,2015-05-13,34.19789505472222,86.20564558121083,92.11029999975872,46.492260369984756,software,2022-03-06,19,repair,2023-09-14,342.6440428441082
4926,N4927,load balancer,Dell,2014-03-06,39.10902018608217,95.90917528248258,36.8083196587359,6.836326532194698,configuration,2022-12-20,9,upgrade,2023-03-02,783.7785364133221
4927,N4928,load balancer,Juniper,2016-07-20,74.39085112506606,53.808210847866256,98.86607613121562,17.417064509733915,software,2022-06-12,18,inspection,2023-06-29,803.9162144537918
4928,N4929,switch,HP,2015-08-26,98.7490417944862,77.99334200354356,18.597516988983244,8.090690734632194,configuration,2022-06-17,1,repair,2023-08-03,159.13772267073927
4929,N4930,switch,Juniper,2012-10-18,4.6397498069409515,77.72752887533608,4.694110905648918,7.6997911831122146,configuration,2022-12-07,10,repair,2023-08-14,808.8660638363114
4930,N4931,firewall,Juniper,2015-03-22,64.06637283325473,43.971754227391294,30.284394504232147,37.08200858538917,hardware,2022-05-22,15,repair,2022-08-06,257.6318583635698
4931,N4932,router,HP,2010-01-25,78.39294156826325,51.61395021256104,49.11533717948547,47.58222300199154,software,2023-02-13,11,upgrade,2023-07-13,942.4414975377256
4932,N4933,firewall,HP,2012-11-01,54.93969395769924,98.13909498341047,87.23268686443035,38.85889526515434,hardware,2023-06-17,1,upgrade,2022-07-05,322.1838654793762
4933,N4934,load balancer,Juniper,2010-08-09,35.36178312966353,9.182008348501626,82.14784022257503,21.660402923753114,hardware,2023-11-04,20,inspection,2023-12-30,241.15959611888735
4934,N4935,firewall,Cisco,2014-04-05,43.68805444825856,29.28995038850798,10.531138683107999,45.20783174937198,configuration,2023-05-31,21,inspection,2022-02-11,654.157397265501
4935,N4936,load balancer,Dell,2013-03-16,69.4786510001533,12.995482328537767,86.47631433610242,10.957499218832545,software,2023-11-12,1,inspection,2023-09-13,668.2906993090415
4936,N4937,router,Cisco,2012-12-04,9.764700223095723,62.10225891190859,66.4452061527277,45.26567145367427,software,2022-04-11,7,inspection,2023-05-03,109.0893232653354
4937,N4938,load balancer,HP,2010-12-27,31.914780821829215,59.415835651062686,26.626799875125528,45.51595724808596,hardware,2022-07-03,9,upgrade,2023-04-08,349.29191387112195
4938,N4939,firewall,Juniper,2010-09-30,80.75689018831918,98.51927117948183,89.61583837234582,27.647743081123423,software,2023-06-18,16,upgrade,2022-08-28,224.001024524798
4939,N4940,switch,Cisco,2010-03-12,70.07577123182763,28.34641918592449,90.4935869986198,12.191642260447821,software,2022-12-22,20,repair,2022-11-30,678.920238173501
4940,N4941,firewall,Cisco,2011-01-03,48.334831606138216,60.000563856882586,51.00076279281692,4.240422240411967,hardware,2022-07-09,23,repair,2022-07-01,627.7608770613466
4941,N4942,router,HP,2016-02-20,80.93899117295658,92.33489856726143,83.89580505204475,6.457358329757384,hardware,2023-12-15,3,repair,2023-04-15,490.4090562989776
4942,N4943,firewall,HP,2016-11-18,25.793101083191385,10.142094617849951,25.707679961814666,37.29922669649758,software,2022-11-07,1,upgrade,2022-06-22,276.6746219182711
4943,N4944,router,Juniper,2015-05-03,1.8661919655525883,32.49327146659896,9.656399113165183,2.1563647816573885,configuration,2023-11-27,21,repair,2023-09-13,897.8910483990572
4944,N4945,load balancer,Dell,2010-08-03,20.661916712613948,34.968795693497256,9.240973935869256,22.948191299329906,configuration,2023-11-16,17,inspection,2022-10-15,110.91082101055967
4945,N4946,router,Dell,2015-03-28,47.90801467911165,99.23394503422925,60.488911675965475,6.534294207158226,configuration,2022-12-31,22,inspection,2022-07-20,376.4407004741465
4946,N4947,firewall,Dell,2012-02-12,5.019009449655898,74.87761283852166,55.08060134104527,8.269588680545242,configuration,2022-06-19,2,inspection,2023-04-14,850.5260809575472
4947,N4948,load balancer,Juniper,2012-06-15,12.521680081150887,1.5008619798662082,5.46006974019676,31.489411199020033,configuration,2023-08-22,21,repair,2023-05-15,492.1877267812984
4948,N4949,firewall,Dell,2011-07-16,91.73594397148567,42.34100668748051,29.72389337253476,7.143107490196732,software,2023-05-11,9,repair,2022-12-30,527.0957676072578
4949,N4950,load balancer,Dell,2017-11-27,26.342785201552342,33.612770878964795,82.45131299406152,26.504608360004262,hardware,2022-07-29,17,upgrade,2022-05-10,970.5532822693103
4950,N4951,firewall,Juniper,2017-03-22,41.05757288988157,52.26223623850947,20.053237741527063,48.05595752078288,hardware,2023-12-18,4,inspection,2023-05-20,907.010377896282
4951,N4952,load balancer,HP,2010-06-12,61.609157965283245,56.82558812446047,85.70195657002648,23.475132996190634,configuration,2022-02-24,14,repair,2023-09-25,593.8238171447128
4952,N4953,switch,HP,2017-09-24,16.750666077270925,20.388105569495817,56.21764840595661,25.670334556028084,software,2022-01-24,11,repair,2022-06-19,814.271147098181
4953,N4954,firewall,Dell,2015-06-17,83.61216505045847,80.79258676100625,39.47338942823762,12.713071432510842,configuration,2023-02-18,10,repair,2023-03-13,657.9692926705142
4954,N4955,switch,HP,2015-03-20,92.78418748865008,37.68118471114342,84.54573046297466,40.94126822602983,software,2022-04-09,3,inspection,2023-10-23,345.92471021589176
4955,N4956,router,Cisco,2016-08-17,25.34533511802498,42.9086696539437,5.913752752066792,42.58163504390743,configuration,2023-08-11,14,repair,2022-06-08,972.1222924146516
4956,N4957,switch,Dell,2010-10-21,88.97363804827614,93.65445176175264,91.02108545424902,30.60008879251065,software,2022-08-24,23,upgrade,2022-11-05,384.46997727547875
4957,N4958,load balancer,HP,2010-05-06,59.45323966661514,2.8990988784621363,3.5173193406041525,49.374206255236395,hardware,2023-03-30,3,inspection,2023-01-30,806.3114589487756
4958,N4959,switch,HP,2013-07-16,95.10115864036497,54.27534793738585,16.857848133244456,40.30686854179149,hardware,2022-06-01,2,upgrade,2023-07-18,651.1633204228427
4959,N4960,router,Dell,2012-02-27,1.1174800987423406,84.68435412549438,0.5336297830413006,13.458793088798753,hardware,2023-02-21,8,repair,2023-10-17,694.0657528381882
4960,N4961,router,Dell,2014-09-09,12.496290057666858,45.16378606325271,11.831162861861067,46.107905039181695,hardware,2022-12-06,18,repair,2023-11-13,373.70431657722185
4961,N4962,switch,Cisco,2015-01-05,50.9425774901469,58.32410903999911,81.2827902766203,3.2004686959954953,configuration,2022-04-11,19,upgrade,2022-05-18,339.464592991224
4962,N4963,firewall,Dell,2013-03-10,35.40519069872109,48.439457784447846,4.3344337528336885,8.422849943322575,configuration,2022-04-16,6,inspection,2022-10-16,384.3227395800094
4963,N4964,router,Dell,2011-11-28,71.33798074221022,64.88714719993361,64.61764502920886,44.60223956358401,hardware,2023-10-27,11,inspection,2023-02-11,736.1911528878843
4964,N4965,firewall,Dell,2010-02-22,93.22679688445467,12.782153626668247,41.847266713172324,29.71946596142338,hardware,2022-07-07,20,inspection,2022-02-21,968.3997918629196
4965,N4966,switch,Cisco,2017-03-30,69.81716239785004,39.51913295676103,16.787627102736923,40.21195547163092,software,2023-06-10,16,inspection,2022-01-24,172.275569547681
4966,N4967,firewall,Juniper,2013-04-07,60.960933713522536,91.56795186312424,41.190521740102284,48.628763388386666,software,2022-11-05,8,upgrade,2023-11-09,910.4746704751117
